********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 58760@usm217848
********************************************************************************
[11/29/17 19:01:52:026 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 19:08:59:970 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:02:222 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:04:472 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:06:728 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:08:984 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:11:241 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:13:510 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:15:750 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:17:998 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:20:252 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:22:510 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:24:752 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:27:030 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:29:287 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:31:542 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:33:797 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:36:043 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:38:294 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:40:550 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:42:805 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:45:057 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:47:311 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:49:564 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:51:859 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:54:129 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:56:398 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:09:58:647 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:00:892 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:03:144 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:05:401 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:07:725 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:09:979 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:12:238 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:14:494 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:16:938 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:19:357 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:21:625 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:23:872 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:26:136 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:28:445 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:30:710 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:33:042 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:35:330 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:37:625 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:40:100 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:42:415 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:44:668 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:47:101 CST] 00000021 SystemOut                                                    O Sleeping ---------------
[11/29/17 19:10:49:386 CST] 00000021 SystemOut                                                    O Sleeping ---------------
