********************************************************************************
product = WebSphere Application Server 17.0.0.3 (wlp-1.0.18.cl170320170927-1854)
wlp.install.dir = C:/Users/ahatua/Google Drive/fall17/CSC733/assignment2/liberty/
java.home = C:\Program Files\Java\jdk1.8.0_111\jre
java.version = 1.8.0_111
java.runtime = Java(TM) SE Runtime Environment (1.8.0_111-b14)
os = Windows 10 (10.0; amd64) (en_US)
process = 60848@usm217848
********************************************************************************
[11/29/17 19:54:33:957 CST] 00000001 com.ibm.ws.kernel.launch.internal.FrameworkManager           A CWWKE0001I: The server defaultServer has been launched.
[11/29/17 20:09:11:799 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:14:056 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:16:302 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:18:574 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:20:821 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:23:059 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:25:300 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:27:554 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:29:808 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:32:067 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:34:322 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:36:570 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:38:823 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:41:061 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:43:316 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:45:563 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:47:812 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:50:195 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:52:444 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:54:697 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:56:945 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:09:59:199 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:01:441 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:03:695 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:05:949 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:08:207 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:10:460 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:12:708 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:14:962 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:17:209 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:19:469 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:21:711 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:23:956 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:26:217 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:28:472 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:30:719 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:32:975 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:35:222 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:37:467 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:39:713 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:41:949 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:44:202 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:46:462 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:48:711 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:50:967 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:53:216 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:55:472 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:57:714 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:10:59:953 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:02:209 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:04:463 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:06:708 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:08:957 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:11:207 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:13:464 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:15:712 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:17:955 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:20:200 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:22:445 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:24:694 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:26:944 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:29:190 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:31:443 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:33:697 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:35:946 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:38:198 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:40:463 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:42:716 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:44:971 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:47:225 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:49:477 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:51:726 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:53:962 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:56:215 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:11:58:472 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:00:725 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:02:972 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:05:217 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:07:462 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:09:713 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:12:067 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:14:297 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:16:553 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:18:802 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:21:044 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:23:290 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:25:540 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:27:784 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:30:026 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:32:266 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:34:516 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:36:761 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:39:016 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:41:275 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:43:515 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:45:770 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:48:015 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:50:260 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:52:509 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:54:756 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:57:003 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:12:59:245 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:01:490 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:03:735 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:05:983 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:08:229 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:10:475 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:12:721 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:14:964 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:17:212 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:19:460 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:21:716 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:23:963 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:26:203 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:28:445 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:30:688 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:32:922 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:35:162 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:37:400 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:39:647 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:41:891 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:44:137 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:46:388 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:48:647 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:50:894 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:53:139 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:55:415 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:57:663 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:13:59:914 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:02:160 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:04:411 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:06:688 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:08:942 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:11:194 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:13:443 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:15:687 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:17:942 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:20:190 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:22:434 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:24:691 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:26:937 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:29:182 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:31:426 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:33:665 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:35:911 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:38:153 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:40:405 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:42:655 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:44:901 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:47:146 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:49:391 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:51:647 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:53:884 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:56:139 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:14:58:390 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:00:633 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:02:880 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:05:128 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:07:371 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:09:616 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:11:863 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:14:107 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:16:347 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:18:595 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:20:836 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:23:085 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:25:324 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:27:569 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:29:817 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:32:056 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:34:301 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:36:542 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:38:787 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:41:205 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:43:445 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:45:685 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:47:934 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:50:182 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:52:430 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:54:671 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:56:918 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:15:59:159 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:01:408 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:03:662 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:05:901 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:08:157 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:10:406 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:12:655 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:14:977 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:17:228 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:19:482 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:21:735 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:23:989 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:26:237 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:28:486 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:30:729 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:32:977 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:35:228 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:37:472 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:39:723 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:41:964 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:44:211 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:46:452 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:48:694 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:50:933 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:53:180 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:55:426 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:57:664 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:16:59:899 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:02:143 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:04:396 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:06:649 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:08:895 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:11:146 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:13:390 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:15:636 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:17:881 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:20:125 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:22:363 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:24:615 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:26:989 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:29:230 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:31:481 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:33:731 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:35:965 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:38:210 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:40:462 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:42:701 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:44:939 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:47:182 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:49:419 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:51:667 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:53:911 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:56:181 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:17:58:435 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:00:682 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:02:922 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:05:164 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:07:411 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:09:647 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:11:904 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:14:148 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:16:385 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:18:645 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:20:886 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:23:132 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:25:368 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:27:613 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:29:850 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:32:087 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:34:330 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:36:576 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:38:814 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:41:063 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:43:317 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:45:558 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:47:806 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:50:049 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:52:297 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:54:546 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:56:806 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:18:59:044 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:01:281 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:03:525 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:05:772 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:08:020 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:10:275 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:12:540 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:14:798 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:17:075 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:19:320 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:21:563 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:23:814 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:26:073 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:28:317 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:30:559 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:32:797 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:35:054 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:37:311 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:39:557 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:41:796 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:44:043 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:46:285 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:48:537 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:50:777 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:53:019 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:55:267 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:57:498 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:19:59:739 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:01:988 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:04:274 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:06:549 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:08:836 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:11:107 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:13:378 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:15:647 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:17:914 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:20:164 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:22:425 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:24:666 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:26:929 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:29:180 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:31:428 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:33:686 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:35:939 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:38:176 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:40:423 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:42:711 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:44:960 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:47:201 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:49:447 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:51:688 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:53:944 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:56:188 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:20:58:443 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:21:00:694 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:21:02:936 CST] 0000001a SystemOut                                                    O Sleeping ---------------
[11/29/17 20:21:05:182 CST] 0000001a SystemOut                                                    O Sleeping ---------------
